keydevid,companyid,keydeveventtypeid,announcedate,gvkey
331439324,388005,25,20160419,102696
331461691,30560994,25,20160420,
331461691,30570442,25,20160420,
331461691,36112292,25,20160420,
331463276,375764,25,20160413,025655
331463276,952391,25,20160413,
331463958,44576381,25,20160419,024905
331470741,377732,25,20160419,100737
331470741,875012,25,20160419,102187
331470940,3697356,25,20160419,
331496270,3709755,25,20160418,
331496270,4314761,25,20160418,
331496420,214692420,25,20160420,
331497902,4277008,25,20160419,184807
331501839,45024801,25,20160420,
331501839,257267990,25,20160420,256960
331505852,140965,25,20160419,
331505885,97963298,25,20160419,
331507064,13314302,25,20160418,162560
331530292,4340585,25,20160416,
331601940,28973179,25,20160420,018306
331606872,46851600,25,20160417,
331607187,241463154,25,20160420,018293
331611401,630409,25,20160420,210328
331611401,4203118,25,20160420,
331613930,9862255,25,20160420,160317
331645682,106351366,25,20160421,
331647796,26977,25,20160421,010484
331647796,266311,25,20160421,003851
331647796,1579389,25,20160421,001388
331695192,1348220,25,20160420,146156
331695334,34990682,25,20160421,021798
331723564,6485964,25,20160422,
331728440,799611,25,20160422,
331728440,880128,25,20160422,222070
331731889,4339676,25,20160422,
331734438,26446,25,20160422,165914
331734622,47641457,25,20160414,
331735926,47582883,25,20160414,
331740333,546065690,25,20160422,
331748219,4523782,25,20160421,
331748219,54071133,25,20160421,
331751949,282015131,25,20160422,
331774897,144524848,25,20160422,035077
331774939,4030640,25,20160423,209909
331777076,237771891,25,20160422,
331777107,7658029,25,20160420,252581
331777214,6468903,25,20160422,243447
331777226,32336852,25,20160421,
331777226,267723757,25,20160421,
331778901,38749041,25,20160411,287381
331778901,40272444,25,20160411,
331778984,33832624,25,20160423,176639
331779314,12436895,25,20160420,
331782519,57980662,25,20160419,
331784045,879248,25,20160420,
331784089,38720291,25,20160420,
331784584,47805623,25,20160421,
331786237,4772102,25,20160422,
331786314,144524848,25,20160422,035077
331787751,31380,25,20160420,007251
331791895,242323891,25,20160422,315872
331791895,249066354,25,20160422,
331798204,6520764,25,20160420,
331798261,12401438,25,20160420,166756
331799228,5638249,25,20160421,
331912933,1348220,25,20160425,146156
331913865,262241549,25,20160425,025348
331913898,38444119,25,20160425,018888
331915885,34048601,25,20160425,178684
331959106,83920810,25,20160425,026367
331959137,260188556,25,20160425,
331967303,256691301,25,20160426,019800
331983232,884307,25,20160426,227396
332002914,278271,25,20160426,005671
332002914,224325923,25,20160426,018792
332089057,34120092,25,20160426,178519
332107788,416620,25,20160427,144496
332110527,106426,25,20160426,130762
332112706,22236226,25,20160427,163921
332113232,105448,25,20160426,132740
332113232,281625,25,20160426,006109
332127509,528414,25,20160427,140760
332131389,4253721,25,20160427,
332133150,25695382,25,20160427,023423
332134645,162270,25,20160427,008530
332139677,140952960,25,20160427,
332144619,61967803,25,20160427,185291
332145157,297850,25,20160427,008717
332200533,20523038,25,20160427,187039
332211618,528420,25,20160427,140759
332212528,109764304,25,20160426,
332213280,110001,25,20160426,060900
332213280,9009949,25,20160426,
332214063,874563,25,20160427,100688
332223227,874158,25,20160428,100408
332329310,4325205,25,20160428,
332329798,26145,25,20160428,012669
332329798,34874958,25,20160428,177637
332335197,166457,25,20160428,065084
332690127,323857,25,20160428,027786
332690778,106772,25,20160429,017828
332695352,346489,25,20160429,007566
332696787,6658923,25,20160427,
332697098,6658923,25,20160427,
332700487,262241549,25,20160426,025348
332706484,260898581,25,20160429,
332802494,79257748,25,20160429,
333280475,59274026,25,20160426,184339
333307296,261738,25,20160428,003107
333307296,381324,25,20160428,001263
333308158,29346,25,20160428,026037
333308158,4325205,25,20160428,
333313727,32307,25,20160502,117768
333313727,874722,25,20160502,104609
333351414,22935053,25,20160427,292913
333363962,48974524,25,20160427,318317
333499629,353803,25,20160502,063651
333603780,241607957,25,20160428,018144
333633951,11382658,25,20160503,014320
333673545,876469,25,20160503,102235
333729963,139677,25,20160503,006266
333896463,19049,25,20160503,007647
333896463,323899,25,20160503,012673
333896463,391687,25,20160503,003243
333896463,405739,25,20160503,028838
333896463,410467,25,20160503,015576
333896463,563937,25,20160503,015634
333896463,658776,25,20160503,002968
333924777,681217,25,20160503,100686
333991152,26144,25,20160503,157055
333991152,4204455,25,20160503,
333991152,24179115,25,20160503,
334072751,35158309,25,20160426,
334090322,31062737,25,20160426,
334090322,106594663,25,20160426,
334335407,36848615,25,20160504,178405
334359070,33509,25,20160505,066446
334389712,22365961,25,20160505,018315
334395087,24937,25,20160505,001690
334406009,130646770,25,20160505,170707
334434016,4611589,25,20160504,
334446777,317975,25,20160505,025356
334479658,1340740,25,20160505,001300
334479658,142508766,25,20160505,
334605199,157028,25,20160505,
334613537,282032,25,20160505,013906
334613537,4220911,25,20160505,
334670132,45728557,25,20160506,017709
334670631,207170588,25,20160506,021626
334717938,920170,25,20160426,
334717938,248366305,25,20160426,
334720995,20765463,25,20160503,170617
334746429,8353384,25,20160506,105614
334777217,127694719,25,20160506,018383
334783933,27428979,25,20160425,
334829424,231023230,25,20160503,319197
334834317,49783117,25,20160502,
334835328,2387577,25,20160429,
334836451,33539685,25,20160506,177780
335069003,874652,25,20160504,203890
335069003,47054093,25,20160504,
335072355,324718,25,20160504,009655
335072355,8182775,25,20160504,
335072355,22385966,25,20160504,012384
335072355,23896454,25,20160504,
335075292,378060,25,20160503,066366
335081841,197012,25,20160503,027794
335081841,4597154,25,20160503,256746
335084112,6522617,25,20160506,233264
335087248,112302,25,20160502,009063
335096662,3758920,25,20160428,
335116730,35335,25,20160505,065430
335116730,295624,25,20160505,008446
335116730,313055,25,20160505,011259
335118818,256654,25,20160504,013312
335118818,874225,25,20160504,209382
335118818,5523299,25,20160504,
335119309,144524848,25,20160502,035077
335121097,1054508,25,20160504,
335142264,49068649,25,20160502,023856
335144353,380011,25,20160428,221616
335144353,744560,25,20160428,
335144353,22774465,25,20160428,
335144353,61237142,25,20160428,
335144667,264707946,25,20160503,020739
335145372,317975,25,20160507,025356
335157041,7774415,25,20160426,
335162411,22365961,25,20160503,018315
335316819,26972982,25,20160507,
335360732,23078686,25,20160424,
335384291,409582,25,20160505,273160
335409991,38933807,25,20160506,178921
335409991,128533245,25,20160506,
335409991,252322244,25,20160506,
335409991,314429789,25,20160506,
335562662,874051,25,20160508,102234
335584242,20334103,25,20160502,297554
335679932,398625,25,20160505,114628
335687270,52100624,25,20160509,
335790691,24355,25,20160509,020126
335793571,1004708,25,20160509,
335793571,25360519,25,20160509,
335835419,197012,25,20160509,027794
336309230,374847,25,20160509,031717
336381217,6720189,25,20160509,
336382881,112350,25,20160509,006066
336386424,44576381,25,20160509,024905
336454716,975327,25,20160510,178814
336464770,1063618,25,20160510,
336477080,160210,25,20160510,
336482153,932510,25,20160510,
336495398,277966,25,20160510,013125
336501737,24985251,25,20160510,184040
337305164,11148420,25,20160511,255959
337323460,28238,25,20160510,
337323460,415798,25,20160510,002136
337330326,38043467,25,20160511,179534
337586774,37852237,25,20160511,286302
337651068,94243,25,20160512,005888
337651068,100410633,25,20160512,185355
337704443,267884943,25,20160512,023494
337704448,406338,25,20160512,004503
337748559,6891371,25,20160512,
337752503,20765463,25,20160511,170617
337759521,90040044,25,20160512,184378
337893832,9345682,25,20160512,179413
338228714,244384886,25,20160513,
338269704,34600869,25,20160513,019647
338357891,6464151,25,20160514,186681
338358720,27536,25,20160513,003905
338359206,373174,25,20160514,064102
338419221,34333325,25,20160513,177629
338422103,4217842,25,20160514,
338426003,31148,25,20160513,028930
338426003,341584,25,20160513,005723
338429638,404476,25,20160511,125240
338434648,58995029,25,20160511,034873
338437373,6464151,25,20160513,186681
338446176,99674,25,20160513,
338660061,30771,25,20160428,013440
338660061,9220604,25,20160428,162199
338660062,912997,25,20160511,260737
338684527,754046,25,20160514,145308
339253153,1065068,25,20160516,
339284205,9206677,25,20160516,186607
339310225,30253,25,20160516,118577
339395474,286743412,25,20160517,023247
339396017,286743412,25,20160516,023247
339437879,188785,25,20160516,010035
339473443,31726,25,20160516,009882
339482453,19109,25,20160516,011856
339540658,109103,25,20160514,029392
339540658,3188718,25,20160514,062801
339541328,5486979,25,20160515,281459
339545528,23812789,25,20160516,165649
339545943,6466149,25,20160516,
339550099,13010894,25,20160516,322279
339566151,267884943,25,20160516,023494
339627914,30061,25,20160517,120458
339639008,289194,25,20160517,007435
339643395,3126203,25,20160517,174648
339681054,3736454,25,20160517,
339686555,91868,25,20160517,104604
339686555,270585013,25,20160517,
339687453,26491421,25,20160517,
339689286,9934314,25,20160516,012818
339698988,259627,25,20160517,012850
339894626,19049,25,20160517,007647
339921571,8793501,25,20160517,179428
339921571,278298574,25,20160517,318815
339921571,340299733,25,20160517,
339921571,340310829,25,20160517,
339935738,26203487,25,20160517,
340077232,141274824,25,20160518,
340089449,10816309,25,20160517,253555
340136218,4224611,25,20160518,
340136723,8275226,25,20160518,248283
340136723,100409692,25,20160518,
340136723,340250764,25,20160518,
340164382,5828266,25,20160518,206454
340181230,4165475,25,20160518,
340181230,9708202,25,20160518,
340213681,174438,25,20160518,003813
340283295,319092,25,20160518,024782
340332091,1029149,25,20160518,
340332640,658776,25,20160518,002968
340334952,212656429,25,20160518,
340514599,91800,25,20160519,062634
340514599,882187,25,20160519,221138
340524930,27339655,25,20160519,277792
340524930,207283016,25,20160519,
340630183,7652837,25,20160519,246123
340630183,47936415,25,20160519,
340637763,275174904,25,20160519,
340642709,300504,25,20160519,009203
340642709,768440,25,20160519,004060
340729113,34600869,25,20160520,019647
340731178,262241549,25,20160519,025348
340753916,7715437,25,20160519,
340765632,8292762,25,20160520,270100
340765632,48894600,25,20160520,
340888082,297526,25,20160518,012428
341032511,6517440,25,20160520,
341032511,23049465,25,20160520,274522
341179853,393339,25,20160504,028883
341189096,44767079,25,20160513,
341209298,7715437,25,20160428,
341265434,49372845,25,20160520,
341769521,225909909,25,20160523,018982
341842504,108810705,25,20160523,033064
341881045,6330458,25,20160523,170335
341881045,269693703,25,20160523,
341887706,4549059,25,20160523,
342008533,24364036,25,20160523,274446
342224785,24937,25,20160524,001690
342224785,100231,25,20160524,009899
342224785,415798,25,20160524,002136
342328285,19049,25,20160524,007647
342333653,2862715,25,20160524,184715
342430748,323857,25,20160524,027786
342431328,410467,25,20160524,015576
342438184,115705393,25,20160524,
342488837,46884047,25,20160524,
342499984,91868,25,20160524,104604
342507447,12675840,25,20160524,
342600349,4392777,25,20160520,
342605825,417222,25,20160524,
342618480,29096,25,20160524,160329
342632349,99861541,25,20160524,314036
342650227,874960,25,20160525,101981
342650227,882833,25,20160525,019774
342670214,383392967,25,20160525,
342780088,183794293,25,20160525,295406
342784412,3132512,25,20160525,160211
342922848,310952770,25,20160525,026754
342943747,912763,25,20160526,
342943747,33917015,25,20160526,
342943747,242834075,25,20160526,
342948031,27718573,25,20160525,
342950783,7668498,25,20160525,
342956865,1063618,25,20160525,
343004285,4004124,25,20160525,
343129206,1348220,25,20160526,146156
343158629,24867144,25,20160526,
343163773,390978,25,20160526,063412
343164714,20334531,25,20160526,
343231849,390225,25,20160526,011506
343231849,23812789,25,20160526,165649
343232244,402894,25,20160526,111941
343245387,29199209,25,20160526,018270
343275724,28071,25,20160526,063645
343300162,6284819,25,20160527,254399
343304156,310952770,25,20160526,026754
343308523,312932093,25,20160526,
343399603,173341,25,20160525,003226
343399603,6482715,25,20160525,
343481740,5469268,25,20160527,249399
343526464,402894,25,20160527,111941
343585303,38841509,25,20160519,292700
343594781,317668,25,20160527,025167
343604036,398625,25,20160527,114628
343604036,4280175,25,20160527,
343604036,401863588,25,20160527,
343696770,327735,25,20160528,029082
343744724,5523392,25,20160527,286054
344332249,21787081,25,20160530,
344375220,34978285,25,20160531,157793
344377830,881719,25,20160527,104599
344380229,50261910,25,20160531,
344402344,141384369,25,20160531,
344417407,106772,25,20160531,017828
344425148,390978,25,20160531,063412
344430021,58025495,25,20160531,
344448252,175749,25,20160530,004423
344448252,357985,25,20160530,063803
344449461,3134672,25,20160530,
344455879,24623,25,20160531,133424
344455879,881725,25,20160531,223098
344455879,22816920,25,20160531,
344471117,4509593,25,20160531,
344471117,4641660,25,20160531,
344471117,247750249,25,20160531,
344471117,330411738,25,20160531,
344524633,3632895,25,20160601,161844
344524633,25022284,25,20160601,
344524633,79094759,25,20160601,293425
344543989,103676,25,20160601,
344547831,249925,25,20160531,002055
344567676,272672982,25,20160531,
344658792,12915068,25,20160531,016416
344672302,909285,25,20160530,
344722146,91800,25,20160601,062634
344722146,35297244,25,20160601,
344752232,34990682,25,20160601,021798
344786160,33832624,25,20160601,176639
345027382,288255,25,20160601,020204
345067707,3474216,25,20160601,019784
345070834,876209,25,20160601,100565
345128869,20351464,25,20160602,290901
345147472,22247,25,20160602,012142
345156324,34010255,25,20160602,185960
345213782,6792147,25,20160602,
345227917,20358505,25,20160525,284254
345283562,40983088,25,20160602,018666
345311688,4993771,25,20160602,162870
345375880,9767495,25,20160603,210920
345476383,24937,25,20160601,001690
345513291,23246354,25,20160603,274726
